product_url	name	description	image_url	category	price
"http://www.cocktail.uk.com/shop/products/product.asp?ID=490"	"Cocktails Neon Sign (Was £199.99)"	"Whether you run a bar or simply want to make your home drinking den look even more professional, you need one of these."	"http://www.cocktail.uk.com/images/shop/products/5039.jpg"	"Commercial Neon Signs"	"159.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=491"	"DVD Neon Sign (SALE Was £119.99)"	"Started hiring DVDs? Got a large DVD collection at home? Or even your own home cinema? If yes, then this is for you...."	"http://www.cocktail.uk.com/images/shop/products/5041.jpg"	"Sales"	"69.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=493"	"Shooters Neon Sign (SALE Was £169.99)"	"Mains operated with fitted plug. Either free-standing or can be hung."	"http://www.cocktail.uk.com/images/shop/products/1961.jpg"	"Commercial Neon Signs"	"99.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=495"	"Kissing Love Tester"	"Hold the heart, kiss and see if it is true LOVE!"	"http://www.cocktail.uk.com/images/shop/products/1266.jpg"	"Gifts & Gadgets"	"7.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=497"	"Sea Scooters (Standard Featured Model)"	"Brilliant fun for use in home pools, the sea or anywhere else you fancy a dip (that's wet)!"	"http://www.cocktail.uk.com/images/shop/products/1274.jpg"	"Gifts & Gadgets"	"219.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=499"	"Stainless Steel Juicer"	"Hand operated stainless steel juice press. Gift boxed."	"http://www.cocktail.uk.com/images/shop/products/1392.jpg"	"Kitchen & Dining"	"19.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=500"	"Palm Tree Straws (Pack of 24)"	"200mm jumbo straws with foil palms."	"http://www.cocktail.uk.com/images/shop/products/1285.jpg"	"Cocktail Novelty"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=501"	"Mobile Cooler Rollerbar"	"A top quality 50 litre 12 volt mobile cooler with internal battery. Ideal for keeping items cool in the garden or on a terrace etc. This large capacity mobile cooler can hold all that is required for parties and barbecues. Up to 60 cans (330ml) or 18 bottles of wine can be chilled."	"http://www.cocktail.uk.com/images/shop/products/1302.jpg"	"Fridges & Chillers"	"299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=502"	"Domestic Table Top Ice Cube Maker (Standard  Featured Model)"	"Ideal for household and domestic applications. For everybody who wants freshly made ice cubes in small quantities."	"http://www.cocktail.uk.com/images/shop/products/1445.jpg"	"Behind The Bar"	"199.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=503"	"Race Tin - Radio Controlled Cars (Blaze - Mini was £19.99)"	"Race Tins - DOES EXACTLY WHAT IT SAYS ON THE TIN! Feel the excitement as you race against other cars anywhere and everywhere. These miniature radio control cars are great fun on their own but really rock when racing against your friends."	"http://www.cocktail.uk.com/images/shop/products/1334.jpg"	"Gifts & Gadgets"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=470"	"Fake Fags Stickers (3x20)"	"Pack of 20 fun stickers to replace the government health warnings on your cigarettes."	"http://www.cocktail.uk.com/images/shop/products/1820.jpg"	"Novelty"	"7.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=504"	"Late Night Texas Hold'em Set"	"If your a fan of Channel 4s 'Late Night Poker' then this classy set will be right up your street!"	"http://www.cocktail.uk.com/images/shop/products/1624.jpg"	"Poker Chips"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=506"	"8 Bottle Wavy Wine Rack"	"Self assembly wine rack with metal rests and wooden frame."	"http://www.cocktail.uk.com/images/shop/products/1353.jpg"	"Wine Racks & Stands"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=509"	"Rigid Re-usable Tumblers (Case of 100 Pints)"	"Tough rigid clear plastic tumblers available in both pint and half pint sizes."	"http://www.cocktail.uk.com/images/shop/products/3149.jpg"	"Disposables"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=509"	"Rigid Re-usable Tumblers (Case of 100 Half Pints)"	"Tough rigid clear plastic tumblers available in both pint and half pint sizes."	"http://www.cocktail.uk.com/images/shop/products/3149.jpg"	"Disposables"	"31.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=510"	"Casino Neon Sign"	"Top off your card night with one of these professional neon signs. Housed in a clear perspex box, this neon sign can be wall mounted or free standing."	"http://www.cocktail.uk.com/images/shop/products/5021.jpg"	"Miscellaneous Gambling"	"139.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=511"	"Panasonic Batteries (Pack of 4 AAAs)"	"Quality Panasonic batteries for various uses."	"http://www.cocktail.uk.com/images/shop/products/1362.jpg"	"Gifts & Gadgets"	"1.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=511"	"Panasonic Batteries (Pack of 2 Cs)"	"Quality Panasonic batteries for various uses."	"http://www.cocktail.uk.com/images/shop/products/1362.jpg"	"Gifts & Gadgets"	"1.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=511"	"Panasonic Batteries (Pack of 2 Ds)"	"Quality Panasonic batteries for various uses."	"http://www.cocktail.uk.com/images/shop/products/1362.jpg"	"Gifts & Gadgets"	"1.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=186"	"Stainless Steel Martini Glasses (Pack of 2)"	"Stainless steel martini glasses. Pack of 2"	"http://www.cocktail.uk.com/images/shop/products/6091.jpg"	"Cocktail & Wine"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=511"	"Panasonic Batteries (Pack of 1 9V)"	"Quality Panasonic batteries for various uses."	"http://www.cocktail.uk.com/images/shop/products/1362.jpg"	"Gifts & Gadgets"	"1.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=214"	"Glasses with Logos (Courage Cockeral Smooth & Easy)"	"A range of different pub glasses with various logos etc."	"http://www.cocktail.uk.com/images/shop/products/878.jpg"	"Pub Glassware"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=275"	"Metal Signs (Marilyn Monroe)"	"Selection of quality laminated rigid metal signs including the famous Jack Daniels bottle logo, Trainspotting choose life script, I Want You ! and more....."	"http://www.cocktail.uk.com/images/shop/products/614.jpg"	"Pub Signs"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=275"	"Metal Signs (Rolling Zone)"	"Selection of quality laminated rigid metal signs including the famous Jack Daniels bottle logo, Trainspotting choose life script, I Want You ! and more....."	"http://www.cocktail.uk.com/images/shop/products/614.jpg"	"Pub Signs"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=275"	"Metal Signs (Che Guevara - SALE)"	"Selection of quality laminated rigid metal signs including the famous Jack Daniels bottle logo, Trainspotting choose life script, I Want You ! and more....."	"http://www.cocktail.uk.com/images/shop/products/614.jpg"	"Pub Signs"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=513"	"Giant Playing Cards (125x175mm)"	"A full deck of King Size playing cards."	"http://www.cocktail.uk.com/images/shop/products/5784.jpg"	"Playing Cards"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=402"	"Hamlet Tin Ashtray"	"Hamlet tin ashtray for you hamlet lovers!"	"http://www.cocktail.uk.com/images/shop/products/5296.jpg"	"Sales"	"1.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=84"	"Cocktail Mixes (170g Unsweetened Lemon Sour Mix - Makes 1 Gallon)"	"Makes perfect Sours, Daiquiris, Collins and Margaritas!"	"http://www.cocktail.uk.com/images/shop/products/159.jpeg"	"Shakers and Mixes"	"5.50"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=84"	"Cocktail Mixes (680g Lime Mix - Makes 1 Gallon)"	"Makes perfect Sours, Daiquiris, Collins and Margaritas!"	"http://www.cocktail.uk.com/images/shop/products/159.jpeg"	"Shakers and Mixes"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=523"	"Zed Italian Breakfast Bar Stool (Each)"	"Stylish Italian bar stool in black and chrome. Perfect poise, crazy price."	"http://www.cocktail.uk.com/images/shop/products/1647.jpg"	"Bar Stools"	"39.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=524"	"Magic Birthday Candles"	"Remember the candles you used to continually try and blow out as a kid? Well here they are again! Pack contains 10 relighting candles."	"http://www.cocktail.uk.com/images/shop/products/1425.jpg"	"Other Party Stuff"	"1.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=525"	"England Bar Pack"	"Includes 1x Pint glass, 1x bar towel and 10x coasters. England !!!"	"http://www.cocktail.uk.com/images/shop/products/1434.jpg"	"Novelty & Gift"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=526"	"'Flow' Wine Rack"	"Inspired by the flow of liquid, this sculptural wine rack is finished in brushed stainless steel. Flow is wall mounted and will hold up to eight bottles using a minimum of space."	"http://www.cocktail.uk.com/images/shop/products/1430.jpg"	"For Her"	"29.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=67"	"Stainless Steel Pourer (Pack of 12)"	"Free flowing quality pourer with long lasting cork. (Cannot be used with cordials)"	"http://www.cocktail.uk.com/images/shop/products/191.jpeg"	"Bar Essentials"	"14.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=527"	"Down in 1 Game"	"A nimble fingered game of nerve and skill! Electronic drinking game - fill the top of the pot with the mini pint glasses and take it in turns to remove the plastic needles. When the mini pints start to fall you'll get a cheeky comment from the game !!!"	"http://www.cocktail.uk.com/images/shop/products/1439.jpg"	"Drinking Games"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=529"	"Wall Mounted Zinc Bottle Opener"	"Open your beer bottles simply and efficiently. Screws to wall surface."	"http://www.cocktail.uk.com/images/shop/products/1448.jpg"	"Bottle Openers"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=88"	"Coconut Cream (Case of 24 Tins)"	"Essential ingredient for Pina Coladas and Coconut Daiquiri's!"	"http://www.cocktail.uk.com/images/shop/products/5192.jpg"	"Shakers and Mixes"	"71.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=99"	"Pub Spirit Measure Set (50ml Set)"	"A Pub Measure & Bracket is a must for all wannabe pub landlords. The most essential item for any home bar area!"	"http://www.cocktail.uk.com/images/shop/products/1645.jpg"	"England Merchandise"	"10.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=99"	"Pub Spirit Measure Set (35ml Set)"	"A Pub Measure & Bracket is a must for all wannabe pub landlords. The most essential item for any home bar area!"	"http://www.cocktail.uk.com/images/shop/products/1645.jpg"	"England Merchandise"	"10.00"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=531"	"Vibro Love Duckie Massager"	"The vibro love duckie........................."	"http://www.cocktail.uk.com/images/shop/products/1898.jpg"	"Gifts & Gadgets"	"9.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=543"	"American Dinerware (Stool - each)"	"Two seater table set in a polished chrome finish. Affordable yet stylish and sturdy."	"http://www.cocktail.uk.com/images/shop/products/5369.jpg"	"Bar Stools"	"49.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=543"	"American Dinerware (Table - each - SALE Was £99.99)"	"Two seater table set in a polished chrome finish. Affordable yet stylish and sturdy."	"http://www.cocktail.uk.com/images/shop/products/5369.jpg"	"Bar Stools"	"69.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=543"	"American Dinerware (Table & 2 Stools **Saver**)"	"Two seater table set in a polished chrome finish. Affordable yet stylish and sturdy."	"http://www.cocktail.uk.com/images/shop/products/5369.jpg"	"Bar Stools"	"149.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=545"	"8x4 Jaques Playmate Table Tennis (Special Delivery)"	"Includes free delivery"	"http://www.cocktail.uk.com/images/shop/products/1488.jpg"	"Outdoor Fun"	"299.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=546"	"Giant Tumble Tower"	"New March 1st 2004 A fun game for all ages, how high can you? Take it in turns to remove bricks without sending it crashing down to the ground."	"http://www.cocktail.uk.com/images/shop/products/1491.jpg"	"Drinking Games"	"49.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=548"	"Scriptease Duvet Cover"	"It is a commonly-known but little-regarded feature of modern living that the sheets now matter. In the past, the lovely specimen that you should be so lucky as to have picked up in the local bar would be content for a roll in the hay, as the proverbial has it, or at the very most a smoothed animal pelt stretched out over a wooden pallet."	"http://www.cocktail.uk.com/images/shop/products/1905.jpg"	"Gifts & Gadgets"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=382"	"Indoor Sparklers (5 Tubes)"	"Tube of 10 safe hand held sparklers. Suitable for cocktails too !"	"http://www.cocktail.uk.com/images/shop/products/885.jpg"	"Cocktail Novelty"	"6.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=43"	"Tease Glasses (Complete Set)"	"New March 2nd 2004 This set is bound to liven up any girls night out! Includes one glass pitcher, 4 shot glasses and cleaning brush."	"http://www.cocktail.uk.com/images/shop/products/1503.jpg"	"Novelty"	"34.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=43"	"Tease Glasses (Individual Shot Glass)"	"New March 2nd 2004 This set is bound to liven up any girls night out! Includes one glass pitcher, 4 shot glasses and cleaning brush."	"http://www.cocktail.uk.com/images/shop/products/1503.jpg"	"Novelty"	"3.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=509"	"Rigid Re-usable Tumblers (Bag of 10 Pints)"	"Tough rigid clear plastic tumblers available in both pint and half pint sizes."	"http://www.cocktail.uk.com/images/shop/products/3149.jpg"	"Disposables"	"5.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=509"	"Rigid Re-usable Tumblers (Bag of 10 Half Pints)"	"Tough rigid clear plastic tumblers available in both pint and half pint sizes."	"http://www.cocktail.uk.com/images/shop/products/3149.jpg"	"Disposables"	"4.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=551"	"Mood Light Champagne Chiller (SALE Was £159.99)"	"For all those desirous of displaying their drinks in style, the Mood Light Champagne Chiller is a must have."	"http://www.cocktail.uk.com/images/shop/products/1520.jpg"	"Sales"	"119.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=553"	"Lord of the Rings Pinball (Special Delivery)"	"The greatest adventure of all time is now Stern Pinball’s epic pinball machine for all ages. THE LORD OF THE RINGS™ pinball machine features exciting elements from New Line Cinema’s box office hits, THE FELLOWSHIP OF THE RING™ and THE TWO TOWERS, as well as the most anticipated installment yet, THE RETURN OF THE KING™"	"http://www.cocktail.uk.com/images/shop/products/1529.jpg"	"Miscellaneous Games Room"	"3999.99"
"http://www.cocktail.uk.com/shop/products/product.asp?ID=217"	"Wooden Wine Racks (Connecting Kit)"	"Choose from either one of our four stock racks or have a quality rack made to your own requirements. Literally any size!!!"	"http://www.cocktail.uk.com/images/shop/products/472.jpg"	"Wine Racks & Stands"	"4.99"
